"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","3","25","1","24809","wedding",,"16000","2017-10-10 15:19:52","10179"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","1","Memory","8",NULL,"8","100","1","28038","[""structure"",""stomach"",""community"",""helicopter"",""keyboard"",""basket"",""wedding"",""machine"",""ladder"",""football"",""traffic"",""doorway"",""bookshelf"",""umbrella""]","[""10"",""1"",""0"",""9"",""8"",""10"",""9"",""8"",""10"",""1"",""2"",""0"",""0"",""2""]","181000","2017-10-10 15:20:18","10180"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","4","30","1","27393","helicopter",,"21000","2017-10-10 15:20:42","10181"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","5","40","1","23043","HELICOPTER ",,"31000","2017-10-10 15:21:38","10182"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","1","Memory","8",NULL,"8","100","1","27850","[""keyboard"",""machine"",""structure"",""football"",""community"",""doorway"",""umbrella"",""wedding"","""","""","""","""","""",""""]","[""10"",""9"",""10"",""10"",""9"",""2"",""8"",""0"","""","""","""","""","""",""""]","181000","2017-10-10 15:21:48","10183"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","6","20","1","52357","traffic",,"16000","2017-10-10 15:22:49","10184"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","7","25","1","41555","helicopter ",,"26000","2017-10-10 15:23:58","10185"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","1","Memory","8",NULL,"8","100","1","29577","[""traffic"",""community"",""ladder"",""wedding"",""stomach"",""basket"",""community"",""bookshelf"",""keyboard"",""helicopter"",""football"",""doorway"",""machine"",""""]","[""10"",""10"",""9"",""8"",""2"",""0"",""10"",""0"",""8"",""2"",""1"",""1"",""10"",""""]","181000","2017-10-10 15:27:31","10186"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","30","0","42646","Basket","Basket","31000","2017-10-10 15:32:31","10187"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","1","30","1","29448","Helicopter","Helicopter
Structure","21000","2017-10-10 15:33:23","10188"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","20","1","45126","Football",,"16000","2017-10-10 15:34:26","10189"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","3","25","1","34075","Bookshelf",,"16000","2017-10-10 15:35:19","10190"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","4","30","0","70421","Machine",,"26000","2017-10-10 15:36:57","10191"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","5","60","1","80585","Bookshelf",,"21000","2017-10-10 15:38:41","10192"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","6","70","1","93567","Stomach",,"31000","2017-10-10 15:40:47","10193"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","7","70","0","72594","Wedding",,"26000","2017-10-10 15:42:28","10194"
"A1Q93M41J566U1","cs_wg_v8_pilot1","3CFJTT4SXTRWM5QDBZTW4V0FPCM7IZ","1","Memory","8",NULL,"8","100","1","22249","[""Stomach"",""Bookshelf"",""Machine"",""Wedding"",""Football"",""Structure"",""Doorway"",""Helicopter"",""Basket"","""","""","""","""",""""]","[""10"",""0"",""10"",""8"",""2"",""0"",""1"",""10"",""9"","""","""","""","""",""""]","181000","2017-10-10 15:45:53","10195"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","30","0","33429","domestic",,"26000","2017-10-10 15:46:08","10196"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","0","30","1","21993",,,"21000","2017-10-10 15:46:13","10197"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","1","20","0","32411","helicopter",,"26000","2017-10-10 15:47:10","10198"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","15","0","36982","community",,"26000","2017-10-10 15:47:18","10199"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","2","30","0","29064","Football",,"31000","2017-10-10 15:48:12","10200"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","2","25","1","47583",,,"16000","2017-10-10 15:48:24","10201"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","3","15","1","52036","stomach",,"26000","2017-10-10 15:49:44","10202"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","4","20","1","45003","community",,"16000","2017-10-10 15:50:47","10203"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","5","70","1","58381","breakfast",,"31000","2017-10-10 15:52:18","10204"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","6","30","0","66651","wedding",,"21000","2017-10-10 15:53:48","10205"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","7","40","1","40528","community",,"31000","2017-10-10 15:55:01","10206"
"A1Q9BT0F1AUUAY","cs_wg_v8_pilot1","31Z0PCVWUKGMVJ6O5BS0I22O0T7T77","1","Memory","8",NULL,"8","100","1","34288","[""doorway"",""keyboard"",""wedding"",""ladder"",""community"",""stomach"",""machine"",""breakfast"",""helicopter"","""","""","""","""",""""]","[""8"",""8"",""9"",""0"",""10"",""10"",""2"",""8"",""2"","""","""","""","""",""""]","181000","2017-10-10 15:58:39","10207"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","3","20","0","1022866","STOMACH",,"31000","2017-10-10 16:05:49","10208"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","4","25","1","72642","Wedding",,"16000","2017-10-10 16:07:20","10209"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","5","25","0","18557","Football",,"21000","2017-10-10 16:08:02","10210"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","6","25","0","33447","structure",,"16000","2017-10-10 16:08:54","10211"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","7","15","0","68421","stomach",,"21000","2017-10-10 16:10:26","10212"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","1","Memory","8",NULL,"8","100","1","25186","[""football"",""bookcase"",""stomach"",""basket"",""traffic"",""wedding"",""machine"",""keyboard"",""structure"",""community"",""helicopter"","""","""",""""]","[""10"",""9"",""9"",""10"",""0"",""0"",""2"",""8"",""1"",""0"",""10"","""","""",""""]","181000","2017-10-10 16:13:56","10213"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","0","40","0","43694","HELICOPTER","HELICOPTER","21000","2017-10-10 17:45:53","10214"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","70","1","106823","STRUCTURE","HELICOPTER
LADDER
BOOKSHELF
WEDDING
STRUCTURE
","31000","2017-10-10 17:48:13","10215"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","2","60","1","64541","UMBRELLA","HELICOPTER
LADDER
WEDDING
STOMACH
","21000","2017-10-10 17:49:40","10216"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","3","15","1","72394","WEDDING","HELICOPTER
LADDER
WEDDING
TRAFFIC","26000","2017-10-10 17:51:21","10217"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","4","30","0","77034","BOOKSHELF","HELICOPTER
BOOKSHELF
WEDDING
LADDER
TRAFFIC
","26000","2017-10-10 17:53:06","10218"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","5","40","1","31989","LADDER
COMMUNITY","HELICOPTER
WEDDING
COMMUNITY
STOMACH
FOOTBALL
","31000","2017-10-10 17:54:11","10219"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","6","25","1","156607","MACHINE","LADDER
HELICOPTER
MACHINE
BOOKSHELF
KEYBOARD","16000","2017-10-10 17:57:05","10220"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","7","20","1","78450","FOOTBALL","LADDER
KEYBOARD
FOOTBALL","16000","2017-10-10 17:58:42","10221"
"A3QPVH0DRW0ZQV","cs_wg_v8_pilot1","3QY5DC2MXRLEAP0JNZGMBQ17HW7FU0","1","Memory","8",NULL,"8","100","1","24627","[""HELICOPTER"",""WEDDING"",""DOORWAY"",""FOOTBALL"",""STOMACH"",""BOOKSHELF"",""STRUCTURE"",""LADDER"",""BASKET"",""KEYBOARD"",""MACHINE"",""COMMUNITY"",""TRAFFIC"",""""]","[""10"",""10"",""10"",""0"",""0"",""8"",""0"",""9"",""2"",""2"",""1"",""8"",""1"",""""]","181000","2017-10-10 18:02:09","10222"
